@SampleID: 28
@Version: 0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain
@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_GENOMEID

2	superkingdom	2	Bacteria	100.0
837.19	strain	2|976|200643|171549|171551|836|837|837.19	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis|Unclassified Porphyromonas gingivalis strain	0.0	175333.0
837.20	strain	2|976|200643|171549|171551|836|837|837.20	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis|Unclassified Porphyromonas gingivalis strain	0.00221065769063	339549.0
837.21	strain	2|976|200643|171549|171551|836|837|837.21	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis|Unclassified Porphyromonas gingivalis strain	0.000739234891887	209377.0
837.22	strain	2|976|200643|171549|171551|836|837|837.22	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis|Unclassified Porphyromonas gingivalis strain	0.00166327850675	276629.0
837.23	strain	2|976|200643|171549|171551|836|837|837.23	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis|Unclassified Porphyromonas gingivalis strain	0.0	258485.0
837.24	strain	2|976|200643|171549|171551|836|837|837.24	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis|Unclassified Porphyromonas gingivalis strain	0.0	258485.1
1121094	strain	2|976|200643|171549|815|816|376804|1121094	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides barnesiae	0.0	175485.0
1282887	strain	2|1239|186801|186802|186803|28050|28051|1282887	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospira|Lachnospira multipara	0.0	4339832.0
1131336.0	strain	2|74201|203494|48461|1647988|239934|1131336|1131336.0	Bacteria|Verrucomicrobia|Verrucomicrobiae|Verrucomicrobiales|Akkermansiaceae|Akkermansia|Akkermansia sp. KLE1605|Unclassified Akkermansia sp. KLE1605 strain	0.00147846978377	denovo2465.0
1078089.0	strain	2|976|200643|171549|815|816|1078089|1078089.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides sp. HPS0048|Unclassified Bacteroides sp. HPS0048 strain	0.0	3486634.0
1235786	strain	2|976|200643|171549|815|816|821|1235786	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides vulgatus	0.0	3588390.0
1078091.0	strain	2|1239|186801|186802|186803|33042|1078091|1078091.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Coprococcus|Coprococcus sp. HPP0048|Unclassified Coprococcus sp. HPP0048 strain	0.0101443133032	3265889.0
1235789	strain	2|976|200643|171549|2005525|375288|328812|1235789	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides goldsteinii	0.0	denovo5985.0
1235792.0	strain	2|1239|186801|186802|186803|1235792|1235792.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium M18-1|Unclassified Lachnospiraceae bacterium M18-1 strain	0.0	denovo12746.0
1235793.0	strain	2|1239|186801|186802|186803|1235793|1235793.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium COE1|Unclassified Lachnospiraceae bacterium COE1 strain	0.0	194950.0
1235794	strain	2|201174|84998|1643822|1643826|580024|671266|1235794	Bacteria|Actinobacteria|Coriobacteriia|Eggerthellales|Eggerthellaceae|Enterorhabdus|Enterorhabdus caecimuris	0.002	245324.0
29524.0	strain	2|976|200643|171549|171551|836|29524|29524.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas circumdentaria|Unclassified Porphyromonas circumdentaria strain	0.000183749732729	197644.1
853.0	strain	2|1239|186801|186802|541000|216851|853|853.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium|Faecalibacterium prausnitzii|Unclassified Faecalibacterium prausnitzii strain	0.0	denovo5086.0
853.1	strain	2|1239|186801|186802|541000|216851|853|853.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium|Faecalibacterium prausnitzii|Unclassified Faecalibacterium prausnitzii strain	0.0	304080.0
853.2	strain	2|1239|186801|186802|541000|216851|853|853.2	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium|Faecalibacterium prausnitzii|Unclassified Faecalibacterium prausnitzii strain	0.0	324894.1
853.3	strain	2|1239|186801|186802|541000|216851|853|853.3	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium|Faecalibacterium prausnitzii|Unclassified Faecalibacterium prausnitzii strain	0.0	269378.0
853.4	strain	2|1239|186801|186802|541000|216851|853|853.4	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium|Faecalibacterium prausnitzii|Unclassified Faecalibacterium prausnitzii strain	0.000184808722972	180535.0
853.5	strain	2|1239|186801|186802|541000|216851|853|853.5	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium|Faecalibacterium prausnitzii|Unclassified Faecalibacterium prausnitzii strain	0.0	320224.0
853.6	strain	2|1239|186801|186802|541000|216851|853|853.6	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Faecalibacterium|Faecalibacterium prausnitzii|Unclassified Faecalibacterium prausnitzii strain	0.000136423803893	denovo12694.1
1235798.0	strain	2|1239|186801|186802|186803|189330|1235798|1235798.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Dorea|Dorea sp. 5-2|Unclassified Dorea sp. 5-2 strain	0.0	denovo1779.0
1235799.0	strain	2|1239|186801|186802|186803|1235799|1235799.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium 3-2|Unclassified Lachnospiraceae bacterium 3-2 strain	0.0	188548.0
1235800.0	strain	2|1239|186801|186802|186803|1235800|1235800.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium 10-1|Unclassified Lachnospiraceae bacterium 10-1 strain	0.0	160140.1
1121114.0	strain	2|1239|186801|186802|186803|572511|33035|1121114.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|Blautia producta|Blautia producta ATCC 27340 = DSM 2950 (genome 0)	0.0	172640.1
1121114.1	strain	2|1239|186801|186802|186803|572511|33035|1121114.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|Blautia producta|Blautia producta ATCC 27340 = DSM 2950 (genome 1)	0.0	denovo6615.1
1121115	strain	2|1239|186801|186802|186803|572511|418240|1121115	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|Blautia wexlerae	0.0	262917.0
1321821	strain	2|976|200643|171549|171551|836|837|1321821	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis	0.0	denovo1684.0
877406.0	strain	2|1239|186801|186802|186803|877406|877406.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium NK3A20|Unclassified Lachnospiraceae bacterium NK3A20 strain	0.0	264359.1
1321823	strain	2|976|200643|171549|171551|836|837|1321823	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis	0.0	denovo3050.0
1235811	strain	2|976|200643|171549|171552|838|28130|1235811	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella disiens	0.0739	999989.0
1121128	strain	2|1239|186801|186802|31979|580596|501571|1121128	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Butyricicoccus|Butyricicoccus pullicaecorum	0.0	191616.0
1121132	strain	2|1239|186801|186802|186803|830|185008|1121132	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio hungatei	0.0	4339832.1
877421.0	strain	2|1239|186801|186802|186803|877421|877421.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnospiraceae bacterium NK4A144|Unclassified Lachnospiraceae bacterium NK4A144 strain	0.000184808722972	174824.0
877422	strain	2|1239|186801|186802|186803|830|185008|877422	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio hungatei	0.0	175758.0
1512.0	strain	2|1239|186801|186802|186803|1506553|1512|1512.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] symbiosum|Unclassified [Clostridium] symbiosum strain	0.0	denovo1064.0
82803.0	strain	2|1239|91061|186826|186828|82802|82803|82803.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Carnobacteriaceae|Trichococcus|Trichococcus flocculiformis|Unclassified Trichococcus flocculiformis strain	0.000137421473576	denovo2181.0
1235835.0	strain	2|1239|186801|186802|541000|244127|1235835|1235835.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Anaerotruncus|Anaerotruncus sp. G3(2012)|Unclassified Anaerotruncus sp. G3(2012) strain	7.37010292787e-05	270448.0
1203076	strain	2|1239|91061|186826|33958|1578|148604|1203076	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus ingluviei	0.0	denovo717.0
226186	strain	2|976|200643|171549|815|816|818|226186	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides thetaiotaomicron	0.5359	denovo1874.0
907.0	strain	2|1239|909932|1843489|31977|906|907|907.0	Bacteria|Firmicutes|Negativicutes|Veillonellales|Veillonellaceae|Megasphaera|Megasphaera elsdenii|Unclassified Megasphaera elsdenii strain	0.0	denovo4594.1
1121098	strain	2|976|200643|171549|815|816|204516|1121098	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides massiliensis	0.0358	denovo527.0
518637	strain	2|1239|526524|526525|128827|1573535|1735|518637	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Holdemanella|Holdemanella biformis	0.0	4407703.0
411459	strain	2|1239|186801|186802|186803|572511|40520|411459	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|Blautia obeum	0.0	188610.0
500632	strain	2|1239|186801|186802|186803|1506577|29361|500632	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Tyzzerella|Tyzzerella nexilis	0.0	336277.0
545696	strain	2|1239|526524|526525|128827|61170|61171|545696	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Holdemania|Holdemania filiformis	0.016	170328.1
411462	strain	2|1239|186801|186802|186803|189330|88431|411462	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Dorea|Dorea longicatena	0.0	348376.1
1424294.0	strain	2|1239|186801|186802|31979|390805|1424294|1424294.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Geosporobacter|Geosporobacter ferrireducens|Unclassified Geosporobacter ferrireducens strain	0.0	637934.0
1673721.0	strain	2|1239|186801|186802|1392389|1673721|1673721.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Intestinimonas|Intestinimonas massiliensis|Unclassified Intestinimonas massiliensis strain	0.0	192598.1
839.0	strain	2|976|200643|171549|171552|838|839|839.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella ruminicola|Unclassified Prevotella ruminicola strain	0.00221770467566	192222.0
1336236	strain	2|1239|186801|186802|541000|1263|1265|1336236	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcus|Ruminococcus flavefaciens	0.0	denovo902.0
1121096	strain	2|976|200643|171549|815|816|376806|1121096	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides gallinarum	0.9768	181719.1
1917876.0	strain	2|1239|186801|186802|186803|572511|1917876|1917876.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|Blautia sp. Marseille-P3087|Unclassified Blautia sp. Marseille-P3087 strain	0.000184808722972	188299.0
1917878.0	strain	2|976|200643|171549|171552|838|1917878|1917878.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Prevotella|Prevotella ihumii|Unclassified Prevotella ihumii strain	0.0	denovo7014.0
1235785	strain	2|976|200643|171549|815|816|818|1235785	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides thetaiotaomicron	0.0	344525.0
1432052.0	strain	2|1239|186801|186802|186803|1432051|1432052|1432052.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Eisenbergiella|Eisenbergiella tayi|Unclassified Eisenbergiella tayi strain	0.0	317389.0
1432052.1	strain	2|1239|186801|186802|186803|1432051|1432052|1432052.1	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Eisenbergiella|Eisenbergiella tayi|Unclassified Eisenbergiella tayi strain	0.0	263171.0
1432052.2	strain	2|1239|186801|186802|186803|1432051|1432052|1432052.2	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Eisenbergiella|Eisenbergiella tayi|Unclassified Eisenbergiella tayi strain	0.000924043614859	180362.0
242619	strain	2|976|200643|171549|171551|836|837|242619	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gingivalis	0.0	denovo8002.0
887325	strain	2|1239|186801|186802|186803|1164882|467210|887325	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoanaerobaculum|Lachnoanaerobaculum saburreum	0.5359	176850.0
1035197	strain	2|976|200643|171549|171552|1283313|712469|1035197	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Prevotellaceae|Alloprevotella|Prevotella sp. oral taxon 473	0.0	denovo10697.1
959.0	strain	2|1224|1553900|213481|213483|958|959|959.0	Bacteria|Proteobacteria|Oligoflexia|Bdellovibrionales|Bdellovibrionaceae|Bdellovibrio|Bdellovibrio bacteriovorus|Unclassified Bdellovibrio bacteriovorus strain	0.0	381666.0
797515	strain	2|1239|91061|186826|33958|1578|390842|797515	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus parafarraginis	0.0185	306306.0
1907654.0	strain	2|201174|84998|84999|84107|102106|1907654|1907654.0	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Coriobacteriaceae|Collinsella|Collinsella bouchesdurhonensis|Unclassified Collinsella bouchesdurhonensis strain	0.0	373939.0
1907658.0	strain	2|976|200643|171549|815|816|1907658|1907658.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides sp. Marseille-P3208T|Unclassified Bacteroides sp. Marseille-P3208T strain	0.00043851469584	denovo4376.1
1907659.0	strain	2|1239|186801|186802|186803|572511|1907659|1907659.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Blautia|Blautia sp. Marseille-P3201T|Unclassified Blautia sp. Marseille-P3201T strain	0.00665311402698	164237.0
1852366.0	strain	2|1239|526524|526525|128827|61170|1852366|1852366.0	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Holdemania|Holdemania sp. Marseille-P2844|Unclassified Holdemania sp. Marseille-P2844 strain	0.0	45363.0
1121101	strain	2|976|200643|171549|815|816|291644|1121101	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides salyersiae	0.462	4387250.0
1123281	strain	2|1239|1737404|1737405|165812|165813|1123281	Bacteria|Firmicutes|Tissierellia|Tissierellales|Sporanaerobacter|Sporanaerobacter acetigenes	0.0	1108078.0
1123282	strain	2|1239|186801|186802|541000|44748|44749|1123282	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Sporobacter|Sporobacter termitidis	0.0	170926.0
1410659	strain	2|1239|526524|526525|128827|1279388|1630|1410659	Bacteria|Firmicutes|Erysipelotrichia|Erysipelotrichales|Erysipelotrichaceae|Kandleria|Kandleria vitulina	0.0	4449984.0
1601.0	strain	2|1239|91061|186826|33958|1578|1601|1601.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus agilis|Unclassified Lactobacillus agilis strain	0.0	169106.0
1601.1	strain	2|1239|91061|186826|33958|1578|1601|1601.1	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus agilis|Unclassified Lactobacillus agilis strain	0.0	271185.1
997881	strain	2|976|200643|171549|815|816|817|997881	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides fragilis	0.0554	4304475.0
1520804.0	strain	2|1239|186801|186802|186803|46205|1520804|1520804.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Pseudobutyrivibrio|Pseudobutyrivibrio sp. AR14|Unclassified Pseudobutyrivibrio sp. AR14 strain	0.0	268844.0
1194971	strain	2|1239|91061|186826|33958|1578|1624|1194971	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus salivarius	0.0185	denovo389.0
1852381.0	strain	2|1224|28216|80840|995019|1980697|1852381|1852381.0	Bacteria|Proteobacteria|Betaproteobacteria|Burkholderiales|Sutterellaceae|Duodenibacillus|Duodenibacillus massiliensis|Unclassified Duodenibacillus massiliensis strain	0.0	437137.0
1852383.0	strain	2|1239|186801|186802|541000|1852383|1852383.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Ruminococcaceae bacterium Marseille-P2935|Unclassified Ruminococcaceae bacterium Marseille-P2935 strain	0.0	358007.0
474960.0	strain	2|1239|186801|186802|541000|596767|474960|474960.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Ruminococcaceae|Hydrogenoanaerobacterium|Hydrogenoanaerobacterium saccharovorans|Unclassified Hydrogenoanaerobacterium saccharovorans strain	0.00203289595269	1111580.0
1852386.0	strain	2|201174|84998|84999|1643824|133925|1852386|1852386.0	Bacteria|Actinobacteria|Coriobacteriia|Coriobacteriales|Atopobiaceae|Olsenella|Olsenella sp. Marseille-P2912|Unclassified Olsenella sp. Marseille-P2912 strain	0.0	denovo8803.0
89059.0	strain	2|1239|91061|186826|33958|1578|89059|89059.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Lactobacillaceae|Lactobacillus|Lactobacillus acidipiscis|Unclassified Lactobacillus acidipiscis strain	0.0012936610608	4354103.0
1520807.0	strain	2|1239|186801|186802|186803|830|1520807|1520807.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Butyrivibrio|Butyrivibrio sp. INlla16|Unclassified Butyrivibrio sp. INlla16 strain	0.0	denovo9776.0
610130	strain	2|1239|186801|186802|186803|1506553|84030|610130	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] saccharolyticum	0.0	191948.1
197614.0	strain	2|1239|91061|186826|1300|1301|197614|197614.0	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Streptococcus|Streptococcus pasteurianus|Unclassified Streptococcus pasteurianus strain	0.0	661259.0
1121264	strain	2|1239|186801|186802|31979|171003|116090|1121264	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Caloranaerobacter|Caloranaerobacter azorensis	0.0	229459.0
1121448	strain	2|1224|28221|213115|194924|872|879|1121448	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfovibrionales|Desulfovibrionaceae|Desulfovibrio|Desulfovibrio gigas	0.0	10518.0
1121266	strain	2|1239|186801|186802|31979|166484|166485|1121266	Bacteria|Firmicutes|Clostridia|Clostridiales|Clostridiaceae|Caminicella|Caminicella sporogenes	0.0	261373.0
563193.0	strain	2|976|200643|171549|2005525|375288|563193|563193.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Tannerellaceae|Parabacteroides|Parabacteroides sp. D13|Unclassified Parabacteroides sp. D13 strain	0.0	denovo256.1
553973	strain	2|1239|186801|186802|186803|1506553|89153|553973	Bacteria|Firmicutes|Clostridia|Clostridiales|Lachnospiraceae|Lachnoclostridium|[Clostridium] hylemonae	0.0181	233991.1
1235797.0	strain	2|1239|186801|186802|216572|459786|1235797|1235797.0	Bacteria|Firmicutes|Clostridia|Clostridiales|Oscillospiraceae|Oscillibacter|Oscillibacter sp. 1-3|Unclassified Oscillibacter sp. 1-3 strain	0.0	167509.0
246787.0	strain	2|976|200643|171549|815|816|246787|246787.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides cellulosilyticus|Unclassified Bacteroides cellulosilyticus strain	0.0	denovo5713.0
246787.1	strain	2|976|200643|171549|815|816|246787|246787.1	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides cellulosilyticus|Unclassified Bacteroides cellulosilyticus strain	0.0	3327894.1
246787.2	strain	2|976|200643|171549|815|816|246787|246787.2	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Bacteroidaceae|Bacteroides|Bacteroides cellulosilyticus|Unclassified Bacteroides cellulosilyticus strain	0.0	3997242.0
111105.0	strain	2|976|200643|171549|171551|836|111105|111105.0	Bacteria|Bacteroidetes|Bacteroidia|Bacteroidales|Porphyromonadaceae|Porphyromonas|Porphyromonas gulae|Unclassified Porphyromonas gulae strain	0.0	denovo1402.0
