@SampleID:
@Version:0.9.1
@Ranks:superkingdom|phylum|class|order|family|genus|species|strain

@@TAXID	RANK	TAXPATH	TAXPATHSN	PERCENTAGE	_CAMI_genomeID	_CAMI_OTU
1183377.1	strain	2157|28890|183968|2258|2259|2260|1183377|1183377.1	Archaea|Euryarchaeota|Thermococci|Thermococcales|Thermococcaceae|Pyrococcus|Pyrococcus sp. ST04|Pyrococcus sp. ST04 strain	0.0000	Otu717	2157
1774.1	strain	2|201174|1760|85007|1762|1763|1774|1774.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Mycobacteriaceae|Mycobacterium|Mycobacterium chelonae|Mycobacterium chelonae strain	0.0000	Otu775.0	1762
39766.1	strain	2|1224|29547|213849|72293|202746|39766|39766.1	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Sulfurimonas|Sulfurimonas denitrificans|Sulfurimonas denitrificans strain	0.0173	Otu1399	2
80852.13	strain	2|1224|1236|135623|641|511678|80852|80852.13	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio|Aliivibrio wodanis|Aliivibrio wodanis strain	0.0345	Otu1301	2
1620421.1	strain	2|1224|28211|356|69277|274591|1620421|1620421.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhizobiales|Phyllobacteriaceae|Hoeflea|Hoeflea sp. IMCC20628|Hoeflea sp. IMCC20628 strain	0.0086	Otu618.0	69277
32051.1	strain	2|1117||1890424|1890426|1129|32051|32051.1	Bacteria|Cyanobacteria||Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. WH 7803|Synechococcus sp. WH 7803 strain	0.1812	Otu503	2
234831.2	strain	2|1224|1236|135622|267888|53246|234831|234831.2	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Pseudoalteromonadaceae|Pseudoalteromonas|Pseudoalteromonas sp. SM9913|Pseudoalteromonas sp. SM9913 strain	0.0000	Otu1984	2
234831.1	strain	2|1224|1236|135622|267888|53246|234831|234831.1	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Pseudoalteromonadaceae|Pseudoalteromonas|Pseudoalteromonas sp. SM9913|Pseudoalteromonas sp. SM9913 strain	0.0086	Otu839	2
983545.1	strain	2|1224|1236|135622|72275|89404|983545|983545.1	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Glaciecola|Glaciecola sp. 4H-3-7+YE-5|Glaciecola sp. 4H-3-7+YE-5 strain	0.0000	Otu318.0	72275
226.5	strain	2|1224|1236|135622|72275|226||226.5	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas||Alteromonas strain	0.0080	Otu1179.1	72275
226.4	strain	2|1224|1236|135622|72275|226||226.4	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas||Alteromonas strain	0.0000	Otu1977.0	72275
553239.1	strain	2|1224|1236|135623|641|662|553239|553239.1	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio breoganii|Vibrio breoganii strain	0.0000	Otu1806	2
32644.16	strain	||||||32644|32644.16	||||||unidentified|unidentified strain	0.0684	RNODE_265_length_1287_cov_4.20553	32644
226.1	strain	2|1224|1236|135622|72275|226||226.1	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas||Alteromonas strain	0.0000	Otu1843.0	72275
84405.1	strain	2|1224|28221|213113|117942|84404|84405|84405.1	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfurellales|Desulfurellaceae|Hippea|Hippea maritima|Hippea maritima strain	0.0345	Otu2448	2
373994.1	strain	2|1117||1161|1185|373984|373994|373994.1	Bacteria|Cyanobacteria||Nostocales|Rivulariaceae|Rivularia|Rivularia sp. PCC 7116|Rivularia sp. PCC 7116 strain	0.0086	Otu1382	2
226.2	strain	2|1224|1236|135622|72275|226||226.2	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Alteromonas||Alteromonas strain	0.0143	Otu1974.0	72275
129337.1	strain	2|1239|91061|1385|186817|129337||129337.1	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Geobacillus||Geobacillus strain	0.0086	Otu1227	2
40269.11	strain	2|1224|1236|135623|641|511678|40269|40269.11	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio|Aliivibrio salmonicida|Aliivibrio salmonicida strain	0.0086	Otu1344	2
89184.1	strain	2|1224|28211|204455|31989|97050|89184|89184.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Rhodobacteraceae|Ruegeria|Ruegeria pomeroyi|Ruegeria pomeroyi strain	0.0000	Otu212.0	31989
45202.81	strain	||||||45202|45202.81	||||||unidentified plasmid|unidentified plasmid strain	0.4882	RNODE_496_length_8599_cov_9.53327	45202
645.4	strain	2|1224|1236|135624|84642|642|645|645.4	Bacteria|Proteobacteria|Gammaproteobacteria|Aeromonadales|Aeromonadaceae|Aeromonas|Aeromonas salmonicida|Aeromonas salmonicida strain	0.1036	Otu1529	2
45202.31	strain	||||||45202|45202.31	||||||unidentified plasmid|unidentified plasmid strain	0.4157	RNODE_133_length_1956_cov_5.95398	45202
45202.36	strain	||||||45202|45202.36	||||||unidentified plasmid|unidentified plasmid strain	0.2997	RNODE_498_length_2044_cov_7.98216	45202
1462.1	strain	2|1239|91061|1385|186817|129337|1462|1462.1	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Geobacillus|Geobacillus kaustophilus|Geobacillus kaustophilus strain	0.0086	Otu1191	2
1348774.1	strain	2|1224|28211|204457|335929|1295327|1348774|1348774.1	Bacteria|Proteobacteria|Alphaproteobacteria|Sphingomonadales|Erythrobacteraceae|Croceicoccus|Croceicoccus naphthovorans|Croceicoccus naphthovorans strain	0.0086	Otu1739	2
41275.1	strain	2|1224|28211|204458|76892|41275||41275.1	Bacteria|Proteobacteria|Alphaproteobacteria|Caulobacterales|Caulobacteraceae|Brevundimonas||Brevundimonas strain	0.0173	Otu2117	2
1335757.1	strain	2|1224|1236|135613|72276|1335745|1335757|1335757.1	Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Ectothiorhodospiraceae|Spiribacter|Spiribacter curvatus|Spiribacter curvatus strain	2.7015	Otu4.0	72276
32644.17	strain	||||||32644|32644.17	||||||unidentified|unidentified strain	0.0956	RNODE_540_length_1564_cov_3.03735	32644
285091.1	strain	2|1224|1236|135619|224372|59753|285091|285091.1	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Alcanivoracaceae|Alcanivorax|Alcanivorax dieselolei|Alcanivorax dieselolei strain	0.0000	Otu1466	2
744985.1	strain	2|1224|28211|54526|1655514||744985|744985.1	Bacteria|Proteobacteria|Alphaproteobacteria|Pelagibacterales|Pelagibacteraceae||alpha proteobacterium HIMB59|alpha proteobacterium HIMB59 strain	0.0000	Otu966	2
1191459.1	strain	2|976|768503|768507|200667|59739|1191459|1191459.1	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Flammeovirgaceae|Flammeovirga|Flammeovirga sp. MY04|Flammeovirga sp. MY04 strain	0.0777	Otu37.0	200667
119864.1	strain	2|1224|1236|135619|135620|28253|119864|119864.1	Bacteria|Proteobacteria|Gammaproteobacteria|Oceanospirillales|Oceanospirillaceae|Marinomonas|Marinomonas mediterranea|Marinomonas mediterranea strain	0.1122	Otu80.0	135620
45202.15	strain	||||||45202|45202.15	||||||unidentified plasmid|unidentified plasmid strain	0.2369	RNODE_251_length_2763_cov_28.99562	45202
45202.16	strain	||||||45202|45202.16	||||||unidentified plasmid|unidentified plasmid strain	0.0650	RNODE_420_length_1334_cov_5.52134	45202
45202.17	strain	||||||45202|45202.17	||||||unidentified plasmid|unidentified plasmid strain	0.6635	RNODE_534_length_10183_cov_8.47628	45202
45202.10	strain	||||||45202|45202.10	||||||unidentified plasmid|unidentified plasmid strain	0.4601	RNODE_32_length_11742_cov_6.79514	45202
45202.11	strain	||||||45202|45202.11	||||||unidentified plasmid|unidentified plasmid strain	0.0920	RNODE_263_length_2277_cov_8.44168	45202
336261.1	strain	2|508458|649775|649776|649777|336260|336261|336261.1	Bacteria|Synergistetes|Synergistia|Synergistales|Synergistaceae|Thermovirga|Thermovirga lienii|Thermovirga lienii strain	0.0000	Otu303.0	649777
45202.13	strain	||||||45202|45202.13	||||||unidentified plasmid|unidentified plasmid strain	0.1344	RNODE_429_length_2129_cov_51.99106	45202
45202.18	strain	||||||45202|45202.18	||||||unidentified plasmid|unidentified plasmid strain	0.2861	RNODE_228_length_3093_cov_6.42006	45202
45202.19	strain	||||||45202|45202.19	||||||unidentified plasmid|unidentified plasmid strain	0.0641	RNODE_396_length_4766_cov_5.16589	45202
2261.1	strain	2157|28890|183968|2258|2259|2260|2261|2261.1	Archaea|Euryarchaeota|Thermococci|Thermococcales|Thermococcaceae|Pyrococcus|Pyrococcus furiosus|Pyrococcus furiosus strain	0.0173	Otu398	2157
28173.1	strain	2|1224|1236|135623|641|662|28173|28173.1	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio nigripulchritudo|Vibrio nigripulchritudo strain	0.0949	Otu438	2
1579979.1	strain	2|1224|1236|135613|1676141|1676142|1579979|1579979.1	Bacteria|Proteobacteria|Gammaproteobacteria|Chromatiales|Wenzhouxiangellaceae|Wenzhouxiangella|Wenzhouxiangella marina|Wenzhouxiangella marina strain	0.0000	Otu1321	2
1408.1	strain	2|1239|91061|1385|186817|1386|1408|1408.1	Bacteria|Firmicutes|Bacilli|Bacillales|Bacillaceae|Bacillus|Bacillus pumilus|Bacillus pumilus strain	0.0690	Otu980	2
45202.21	strain	||||||45202|45202.21	||||||unidentified plasmid|unidentified plasmid strain	0.1076	RNODE_361_length_3164_cov_8.88447	45202
320787.1	strain	2|976|768503|768507|563798|68288|320787|320787.1	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Cyclobacteriaceae|Cyclobacterium|Cyclobacterium amurskyense|Cyclobacterium amurskyense strain	0.0086	Otu1446.0	563798
202747.1	strain	2|1224|29547|213849|72293|202746|202747|202747.1	Bacteria|Proteobacteria|Epsilonproteobacteria|Campylobacterales|Helicobacteraceae|Sulfurimonas|Sulfurimonas autotrophica|Sulfurimonas autotrophica strain	0.0000	Otu1677.0	202746
110662.1	strain	2|1117||1890424|1890426|1129|110662|110662.1	Bacteria|Cyanobacteria||Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. CC9605|Synechococcus sp. CC9605 strain	0.0000	Otu639	2
2336.6	strain	2|200918|188708|2419|188709|2335|2336|2336.6	Bacteria|Thermotogae|Thermotogae|Thermotogales|Thermotogaceae|Thermotoga|Thermotoga maritima|Thermotoga maritima strain	0.0000	Otu1995	2
252307.1	strain	2|976|117743|200644|49546|252306|252307|252307.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Robiginitalea|Robiginitalea biformata|Robiginitalea biformata strain	0.0000	Otu1525.0	49546
2189.1	strain	2157|28890|183939|2182|196117|196119|2189|2189.1	Archaea|Euryarchaeota|Methanococci|Methanococcales|Methanocaldococcaceae|Methanotorris|Methanotorris igneus|Methanotorris igneus strain	0.0259	Otu936	2157
2336.2	strain	2|200918|188708|2419|188709|2335|2336|2336.2	Bacteria|Thermotogae|Thermotogae|Thermotogales|Thermotogaceae|Thermotoga|Thermotoga maritima|Thermotoga maritima strain	0.0000	Otu1450	2
2336.3	strain	2|200918|188708|2419|188709|2335|2336|2336.3	Bacteria|Thermotogae|Thermotogae|Thermotogales|Thermotogaceae|Thermotoga|Thermotoga maritima|Thermotoga maritima strain	0.0000	Otu2053	2
2336.1	strain	2|200918|188708|2419|188709|2335|2336|2336.1	Bacteria|Thermotogae|Thermotogae|Thermotogales|Thermotogaceae|Thermotoga|Thermotoga maritima|Thermotoga maritima strain	0.0000	Otu820	2
32644.54	strain	||||||32644|32644.54	||||||unidentified|unidentified strain	0.3092	RNODE_530_length_2571_cov_32.65278	32644
192073.1	strain	2|1224|1236|135622|267890|22|192073|192073.1	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella denitrificans|Shewanella denitrificans strain	0.0086	Otu1919	2
32644.56	strain	||||||32644|32644.56	||||||unidentified|unidentified strain	0.0699	RNODE_173_length_1764_cov_3.34845	32644
32644.57	strain	||||||32644|32644.57	||||||unidentified|unidentified strain	0.1188	RNODE_418_length_1505_cov_4.15172	32644
32644.50	strain	||||||32644|32644.50	||||||unidentified|unidentified strain	0.1972	RNODE_339_length_1478_cov_5.31250	32644
32644.51	strain	||||||32644|32644.51	||||||unidentified|unidentified strain	0.2629	RNODE_350_length_2314_cov_37.19546	32644
32644.52	strain	||||||32644|32644.52	||||||unidentified|unidentified strain	0.0471	RNODE_436_length_6429_cov_48.44919	32644
32644.53	strain	||||||32644|32644.53	||||||unidentified|unidentified strain	0.1773	RNODE_393_length_3465_cov_6.98635	32644
32644.58	strain	||||||32644|32644.58	||||||unidentified|unidentified strain	0.1122	RNODE_248_length_5318_cov_4.74604	32644
32644.59	strain	||||||32644|32644.59	||||||unidentified|unidentified strain	0.1215	RNODE_180_length_2647_cov_2.76800	32644
1238.15	strain	2|1224|1236|72273|135616|1237|1238|1238.15	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Piscirickettsia|Piscirickettsia salmonis|Piscirickettsia salmonis strain	0.0173	Otu399.0	135616
2724.1	strain	2|1224|28211|204455|69657|2723|2724|2724.1	Bacteria|Proteobacteria|Alphaproteobacteria|Rhodobacterales|Hyphomonadaceae|Hirschia|Hirschia baltica|Hirschia baltica strain	0.0127	Otu873.0	69657
1363.2	strain	2|1239|91061|186826|1300|1357|1363|1363.2	Bacteria|Firmicutes|Bacilli|Lactobacillales|Streptococcaceae|Lactococcus|Lactococcus garvieae|Lactococcus garvieae strain	0.0000	Otu1847	2
197162.1	strain	2|200930|68337|191393|191394|53572|197162|197162.1	Bacteria|Deferribacteres|Deferribacteres|Deferribacterales|Deferribacteraceae|Deferribacter|Deferribacter desulfuricans|Deferribacter desulfuricans strain	0.0000	Otu814.0	191394
74109.1	strain	2|1224|1236|135623|641|657|74109|74109.1	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Photobacterium|Photobacterium profundum|Photobacterium profundum strain	0.0173	Otu1334	2
1307763.1	strain	2|134625|1921781|1921782|1921783|1921784|1307763|1307763.1	Bacteria|Kiritimatiellaeota|Kiritimatiellae|Kiritimatiellales|Kiritimatiellaceae|Kiritimatiella|Kiritimatiella glycovorans|Kiritimatiella glycovorans strain	0.0000	Otu2099	2
161360.1	strain	2|1239|91061|1385|186818|1372|161360|161360.1	Bacteria|Firmicutes|Bacilli|Bacillales|Planococcaceae|Planococcus|Planococcus antarcticus|Planococcus antarcticus strain	0.0000	Otu1541	2
1754.1	strain	2|1239|186801|68295|186814|1754||1754.1	Bacteria|Firmicutes|Clostridia|Thermoanaerobacterales|Thermoanaerobacteraceae|Thermoanaerobacter||Thermoanaerobacter strain	0.0086	Otu1676.0	186814
1913577.1	strain	2|976|117743|200644|49546|292691|1913577|1913577.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Gramella|Gramella sp. LPB0144|Gramella sp. LPB0144 strain	0.0000	Otu2080.0	49546
316278.1	strain	2|1117||1890424|1890426|1129|316278|316278.1	Bacteria|Cyanobacteria||Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. RCC307|Synechococcus sp. RCC307 strain	0.0000	Otu180	2
1238.11	strain	2|1224|1236|72273|135616|1237|1238|1238.11	Bacteria|Proteobacteria|Gammaproteobacteria|Thiotrichales|Piscirickettsiaceae|Piscirickettsia|Piscirickettsia salmonis|Piscirickettsia salmonis strain	0.0000	Otu1650	2
511678.4	strain	2|1224|1236|135623|641|511678||511678.4	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio||Aliivibrio strain	0.0000	Otu1251	2
511678.5	strain	2|1224|1236|135623|641|511678||511678.5	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio||Aliivibrio strain	0.0000	Otu2316	2
511678.6	strain	2|1224|1236|135623|641|511678||511678.6	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio||Aliivibrio strain	0.2417	Otu226	2
651457.1	strain	2|200918|188708|1643946|1643948|651456|651457|651457.1	Bacteria|Thermotogae|Thermotogae|Kosmotogales|Kosmotogaceae|Kosmotoga|Kosmotoga olearia|Kosmotoga olearia strain	0.0000	Otu1031	2
547188.1	strain	2|203682|666505|666506|666507|666508|547188|547188.1	Bacteria|Planctomycetes|Phycisphaerae|Phycisphaerales|Phycisphaeraceae|Phycisphaera|Phycisphaera mikurensis|Phycisphaera mikurensis strain	0.0173	Otu1016.0	666508
90736.1	strain	2|1224|1236|135622|267891|58050|90736|90736.1	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Moritellaceae|Moritella|Moritella marina|Moritella marina strain	0.0071	Otu108.0	58050
511678.2	strain	2|1224|1236|135623|641|511678||511678.2	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio||Aliivibrio strain	0.0086	Otu1769	2
511678.3	strain	2|1224|1236|135623|641|511678||511678.3	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio||Aliivibrio strain	0.0259	Otu958	2
32052.1	strain	2|1117||1890424|1890426|1129|32052|32052.1	Bacteria|Cyanobacteria||Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. WH 8020|Synechococcus sp. WH 8020 strain	0.0086	Otu2425	2
2265.1	strain	2157|28890|183968|2258|2259|2263|2265|2265.1	Archaea|Euryarchaeota|Thermococci|Thermococcales|Thermococcaceae|Thermococcus|Thermococcus litoralis|Thermococcus litoralis strain	0.0000	Otu1889	2157
511678.8	strain	2|1224|1236|135623|641|511678||511678.8	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Aliivibrio||Aliivibrio strain	0.0000	Otu1927	2
84980.1	strain	2|1224|28221|213118|213121|109168|84980|84980.1	Bacteria|Proteobacteria|Deltaproteobacteria|Desulfobacterales|Desulfobulbaceae|Desulfotalea|Desulfotalea psychrophila|Desulfotalea psychrophila strain	0.0000	Otu12.0	109168
22.2	strain	2|1224|1236|135622|267890|22||22.2	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella||Shewanella strain	0.2503	Otu254	2
22.3	strain	2|1224|1236|135622|267890|22||22.3	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella||Shewanella strain	0.0086	Otu2333	2
22.1	strain	2|1224|1236|135622|267890|22||22.1	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella||Shewanella strain	0.0000	Otu1947	2
1763534.1	strain	2|976|117743|200644|49546|237|1763534|1763534.1	Bacteria|Bacteroidetes|Flavobacteriia|Flavobacteriales|Flavobacteriaceae|Flavobacterium|Flavobacterium crassostreae|Flavobacterium crassostreae strain	0.0000	Otu1146.0	49546
22.4	strain	2|1224|1236|135622|267890|22||22.4	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella||Shewanella strain	0.0000	Otu867	2
55601.1	strain	2|1224|1236|135623|641|662|55601|55601.1	Bacteria|Proteobacteria|Gammaproteobacteria|Vibrionales|Vibrionaceae|Vibrio|Vibrio anguillarum|Vibrio anguillarum strain	0.5869	Otu54	2
2742.3	strain	2|1224|1236|135622|72275|2742||2742.3	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Marinobacter||Marinobacter strain	0.0690	Otu235.0	72275
1280380.1	strain	2|1117||1890424|1890426|1129|1280380|1280380.1	Bacteria|Cyanobacteria||Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. KORDI-100|Synechococcus sp. KORDI-100 strain	0.0086	Otu770	2
161895.1	strain	2|201174|1760|85007|1653|1716|161895|161895.1	Bacteria|Actinobacteria|Actinobacteria|Corynebacteriales|Corynebacteriaceae|Corynebacterium|Corynebacterium phocae|Corynebacterium phocae strain	0.0432	Otu71	2
60217.1	strain	2|1224|1236|135622|267890|22|60217|60217.1	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Shewanellaceae|Shewanella|Shewanella violacea|Shewanella violacea strain	0.0000	Otu806.0	22
999.1	strain	2|976|768503|768507|1937968|1937972|999|999.1	Bacteria|Bacteroidetes|Cytophagia|Cytophagales|Bernardetiaceae|Bernardetia|Bernardetia litoralis|Bernardetia litoralis strain	0.0173	Otu677	2
2742.2	strain	2|1224|1236|135622|72275|2742||2742.2	Bacteria|Proteobacteria|Gammaproteobacteria|Alteromonadales|Alteromonadaceae|Marinobacter||Marinobacter strain	0.0000	Otu413	2
166314.1	strain	2|1117||1890424|1890426|1129|166314|166314.1	Bacteria|Cyanobacteria||Synechococcales|Synechococcaceae|Synechococcus|Synechococcus sp. WH 8109|Synechococcus sp. WH 8109 strain	0.0000	Otu2066	2
497.4	strain	2|1224|1236|72274|468|497||497.4	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Psychrobacter||Psychrobacter strain	0.0000	Otu549	2
497.3	strain	2|1224|1236|72274|468|497||497.3	Bacteria|Proteobacteria|Gammaproteobacteria|Pseudomonadales|Moraxellaceae|Psychrobacter||Psychrobacter strain	0.0086	Otu2121	2
